decision_time,purchase_amount,manual_override,client_id,refund_amount,proof_provided,refund_request_id,support_user_id,approval_status,decision_time_minutes,purchase_id,product_category,return_reason
06/17/2026 09:01,"$1,168.27",Y,buyer_999,"$1,019.25",N,refund_req_3041,agent_999,APPROVED,4,purchase_1041,ELECTRONICS,item_not_as_described
04/17/2026 13:06,$82.35,N,buyer_1482,$66.29,Y,refund_req_302700,agent_013,Approved,64,purchase_102700,BEAUTY,allergic_reaction
04/05/2026 05:00,$973.49,N,buyer_0732,$538.90,Y,refund_req_301400,agent_003,Approved,44,purchase_101400,LUXURY,damaged_item
04/17/2026 11:34,$583.01,N,buyer_9005,$444.17,Y,refund_req_304238,agent_019,Approved,27,purchase_104238, home , damaged_item 
04/09/2026 19:04,"$1,068.66",Y,buyer_0026,$954.96,N,refund_req_303880,agent_103,Approved,32,purchase_103880,APPLIANCES,not_working
05/21/2026 05:00,$164.04,N,buyer_0285,$100.64,Y,refund_req_300472,agent_027,Approved,56,purchase_100472,BEAUTY,allergic_reaction
04/12/2026 15:04,"$1,619.50",Y,buyer_9902,"$1,548.93",N,refund_req_304904,agent_901,Approved,8,purchase_104904,LUXURY,changed_mind
05/29/2026 20:18,$998.00,N,buyer_1272,$713.32,,refund_req_303020,agent_014,Approved,15,purchase_103020,ELECTRONICS,item_not_as_described
06/10/2026 10:27,$100.80,N,buyer_0131,$82.29,Y,refund_req_302026,agent_014,Rejected,77,purchase_102026,CLOTHING,item_not_as_described
04/21/2026 10:32,$81.54,N,buyer_1514,$23.91,N,refund_req_302637,agent_005,Rejected,104,purchase_102637,BOOKS,changed_mind
04/12/2026 18:16,$343.18,N,buyer_9005,$317.05,N,refund_req_304206,agent_101,Approved,13,purchase_104206,APPLIANCES,damaged_item
06/08/2026 10:26,$396.31,N,buyer_0652,$278.46,N,refund_req_301003,agent_005,Rejected,90,purchase_101003,APPLIANCES,missing_part
06/13/2026 16:54,"$1,280.14",N,buyer_0821,$469.76,N,refund_req_301015,agent_014,Rejected,53,purchase_101015,SPORTS,damaged_item
05/03/2026 07:56,$604.14,N,buyer_1518,$135.31,Y,refund_req_300502,agent_005,Approved,45,purchase_100502,FASHION,changed_mind
05/12/2026 00:46,$79.91,N,buyer_0881,$47.82,Y,refund_req_300596,agent_030,Rejected,54,purchase_100596,  BOOKS  ,damaged_item
05/19/2026 10:23,"$1,539.62",Y,buyer_9903,"$1,599.56",N,refund_req_304922,agent_901, Approved ,7,purchase_104922,APPLIANCES,not_working
05/27/2026 08:22,"$1,597.72",N,buyer_0763,"$1,597.72",Y,refund_req_303405,agent_023,Approved,11,purchase_103405,  LUXURY  ,item_not_as_described
05/30/2026 16:39,$231.93,N,buyer_1229,$106.56,Y,refund_req_302815,agent_006,Approved,69,purchase_102815,CLOTHING,wrong_size
04/07/2026 16:34,"$1,836.98",N,buyer_0084,$514.78,Y,refund_req_300885,agent_015,Approved,27,purchase_100885,ELECTRONICS,missing_accessory
05/15/2026 04:12,"$1,745.32",N,buyer_1316,$844.78,Y,refund_req_300740,agent_021,Approved,55,purchase_100740,APPLIANCES,damaged_item
04/18/2026 19:21,$63.16,N,buyer_0599,$49.15,Y,refund_req_301203,agent_025,Approved,,purchase_101203,BOOKS,damaged_item
05/26/2026 19:02,$649.04,N,buyer_1347,$316.70,Y,refund_req_300412,agent_011,Approved,,purchase_100412,FASHION,changed_mind
04/08/2026 03:16,$789.15,N,buyer_0618,$519.33,N,refund_req_303548,agent_103,Approved,4,purchase_103548,LUXURY,item_not_as_described
04/25/2026 18:25,"$2,154.93",Y,buyer_9901,"$1,942.88",N,refund_req_304838,agent_901,Approved,8,purchase_104838,ELECTRONICS,damaged_item
04/21/2026 12:41,$243.87,N,buyer_1262,$84.91,Y,refund_req_301978,agent_011,Approved,64,purchase_101978,CLOTHING,wrong_size
05/12/2026 01:22,$29.45,N,buyer_1932,$9.58,Y,refund_req_301159,agent_005,Approved,50,purchase_101159,BOOKS,damaged_item
06/20/2026 23:22,$939.51,N,buyer_1427,$566.97,Y,refund_req_302707,agent_022,Approved,54,purchase_102707,LUXURY,changed_mind
06/18/2026 04:32,$397.80,N,buyer_0703,$275.17,Y,refund_req_301359,agent_016,Approved,67,purchase_101359,FASHION,item_not_as_described
05/27/2026 00:22,$408.47,N,buyer_9006,$330.32,N,refund_req_304319,agent_020,Approved,54,purchase_104319, HOME ,item_not_as_described
06/03/2026 14:07,$357.97,N,buyer_1903,$262.03,Y,refund_req_302130,agent_018,Approved,,purchase_102130,APPLIANCES,not_working
04/16/2026 20:48,$178.52,N,buyer_0621,$62.74,N,refund_req_301066,agent_007,Rejected,73,purchase_101066,BEAUTY,allergic_reaction
06/13/2026 18:26,"$2,095.15",Y,buyer_1557,"$1,718.47",Y,refund_req_303898,agent_029,Approved,24,purchase_103898,ELECTRONICS,item_not_as_described
04/03/2026 13:02,$78.27,N,buyer_1061,$61.55,Y,refund_req_300880,agent_029,Approved,63,purchase_100880,BOOKS,changed_mind
06/04/2026 18:09,"$1,424.19",N,buyer_0812,"$1,424.19",N,refund_req_303449,agent_015,Approved,,purchase_103449,APPLIANCES,
05/23/2026 18:21,$48.41,N,buyer_1092,$19.68,N,refund_req_300432,agent_018,Rejected,66,purchase_100432,CLOTHING,changed_mind
05/14/2026 20:48,$242.35,N,buyer_0427,$192.79,Y,refund_req_300456,agent_001,Rejected,29,purchase_100456,  FASHION  ,wrong_size
04/03/2026 19:51,$191.63,N,buyer_0133,$138.14,N,refund_req_301798,agent_024,Approved,84,purchase_101798, HOME ,missing_part
06/08/2026 14:28,$75.68,N,buyer_1930,$57.11,N,refund_req_300741,agent_024,Rejected,72,purchase_100741,BEAUTY,allergic_reaction
06/07/2026 01:20,"$1,204.61",Y,buyer_0728,$760.84,,refund_req_303240,agent_103,Approved,33,purchase_103240,APPLIANCES,
05/02/2026 20:34,"$1,628.46",N,buyer_1783,"$1,265.61",N,refund_req_300733,agent_015,Approved,123,purchase_100733,ELECTRONICS,missing_accessory
04/13/2026 07:07,"$1,227.70",N,buyer_0482,$652.07,N,refund_req_302951,agent_001,Approved,51,purchase_102951,ELECTRONICS,missing_accessory
06/05/2026 00:02,"$1,557.68",N,buyer_1286,"$1,415.67",N,refund_req_303048,agent_102,Approved,40,purchase_103048,ELECTRONICS,not_working
05/29/2026 23:59,$355.23,Y,buyer_0557,$178.94,Y,refund_req_302490,agent_019,Rejected,46,purchase_102490,FASHION,wrong_size
04/18/2026 12:54,$261.20,N,buyer_0154,$105.14,N,refund_req_301088,agent_001,Rejected,,purchase_101088, SPORTS ,wrong_size
05/20/2026 22:36,$79.85,N,buyer_1354,$22.41,N,refund_req_302674,agent_023,Rejected,116,purchase_102674,books,damaged_item
05/11/2026 22:56,"$1,586.92",N,buyer_1792,"$1,586.92",Y,refund_req_303301,agent_009,Approved,38,purchase_103301,APPLIANCES,not_working
06/10/2026 00:25,$223.06,N,buyer_1955,$78.23,Y,refund_req_300955,agent_022,Approved,67,purchase_100955,FASHION,  item_not_as_described  
04/02/2026 03:43,$572.12,N,buyer_0477,$336.92,Y,refund_req_300360,agent_025,Approved,74,purchase_100360,LUXURY,item_not_as_described
04/28/2026 09:10,$255.83,N,buyer_0255,$64.07,N,refund_req_300704,agent_010,Rejected,50,purchase_100704,HOME,damaged_item
04/14/2026 07:25,"$1,428.23",Y,buyer_9903,"$1,459.32",N,refund_req_304894,agent_901,Approved,6,purchase_104894,APPLIANCES,not_working
06/02/2026 16:47,$61.43,N,buyer_0314,$41.54,Y,refund_req_301924,agent_016,Rejected,79,purchase_101924,BOOKS,wrong_item_received
05/06/2026 21:08,$195.74,N,buyer_1360,$101.52,N,refund_req_302916,agent_005,Rejected,69,purchase_102916,HOME,
06/13/2026 01:11,$10.67,N,buyer_0776,$7.17,N,refund_req_300935,agent_007,Approved,59,purchase_100935,books,wrong_item_received
06/05/2026 08:41,"$1,443.32",N,buyer_0334,$489.73,Y,refund_req_300284,agent_002,Approved,93,purchase_100284,APPLIANCES,not_working
06/10/2026 02:52,"$1,173.15",N,buyer_1350,$834.67,N,refund_req_301232,agent_022,Rejected,68,purchase_101232,APPLIANCES,not_working
04/14/2026 13:45,$944.45,N,buyer_1007,$509.75,Y,refund_req_300557,agent_022,Rejected,82,purchase_100557,ELECTRONICS,item_not_as_described
05/09/2026 17:47,$307.60,N,buyer_0261,$137.33,Y,refund_req_300027,agent_018,Rejected,40,purchase_100027,sports,
06/18/2026 12:42,$131.59,N,buyer_1389,$90.39,Y,refund_req_304379,agent_703,Approved,14,purchase_104379,CLOTHING,item_not_as_described
05/08/2026 09:24,"$1,434.56",Y,buyer_9902,"$1,490.89",N,refund_req_304774,agent_901,Approved,8,purchase_104774,ELECTRONICS,damaged_item
04/03/2026 16:12,$60.48,N,buyer_0944,$48.95,Y,refund_req_300173,agent_008,Approved,73,purchase_100173,BEAUTY,changed_mind
04/02/2026 17:44,$63.28,N,buyer_0199,$51.23,N,refund_req_302721,agent_016,REJECTED,53,purchase_102721,BEAUTY,  changed_mind  
05/16/2026 15:33,"$1,898.82",Y,buyer_0761,"$1,788.70",N,refund_req_304016,agent_016,Approved,21,purchase_104016,LUXURY,changed_mind
05/24/2026 20:54,$633.87,N,buyer_0990,$178.50,Y,refund_req_301794,agent_019,Approved,62,purchase_101794,FASHION,wrong_size
06/20/2026 21:20,$184.87,N,buyer_1215,$96.59,N,refund_req_303752,agent_101, Approved ,4,purchase_103752,CLOTHING,item_not_as_described
04/25/2026 03:12,$224.53,N,buyer_0459,$91.54,Y,refund_req_302865,agent_008,Approved,77,purchase_102865,CLOTHING,wrong_size
05/08/2026 01:02,"$1,064.35",Y,buyer_0083,$442.53,Y,refund_req_304383,agent_701,Approved,32,purchase_104383,BEAUTY,damaged_item
05/19/2026 15:06,"$1,523.18",Y,buyer_9007,$919.88,N,refund_req_304192,agent_025,Approved,49,purchase_104192,LUXURY,changed_mind
04/07/2026 06:54,$83.35,N,buyer_9008,$44.03,Y,refund_req_304241,agent_002,Approved,37,purchase_104241, BEAUTY ,damaged_item
05/05/2026 16:28,"$1,410.32",Y,buyer_1593,"$1,140.07",Y,refund_req_304060,agent_018,Approved,23,purchase_104060,APPLIANCES,damaged_item
05/21/2026 15:02,$338.00,N,buyer_1101,$282.28,Y,refund_req_301506,agent_025,Approved,81,purchase_101506,SPORTS,wrong_size
05/03/2026 08:43,$993.21,Y,buyer_0789,$993.21,N,refund_req_303370,agent_029,Approved,22,purchase_103370,FASHION,wrong_size
04/20/2026 20:08,$226.60,N,buyer_9004,$122.01,N,refund_req_304253,agent_029,  Approved  ,47,purchase_104253,FASHION,item_not_as_described
06/03/2026 18:48,$565.52,N,buyer_1361,$386.16,Y,refund_req_300834,agent_011,Approved,46,purchase_100834,HOME,damaged_item
04/05/2026 17:42,$141.34,N,buyer_1118,$113.35,N,refund_req_300413,agent_019,Approved,43,purchase_100413,BEAUTY,damaged_item
04/25/2026 13:14,"$1,163.79",N,buyer_8003,$991.25,N,refund_req_304626,agent_803,Approved,7,purchase_104626,BEAUTY,damaged_item
05/18/2026 21:03,$36.56,N,buyer_0124,$29.50,Y,refund_req_300170,agent_018,Approved,,purchase_100170,CLOTHING,wrong_size
04/07/2026 22:01,"$1,129.34",N,buyer_0179,$846.75,Y,refund_req_304445,agent_703,Approved,15,purchase_104445,HOME,item_not_as_described
04/26/2026 07:24,"$1,074.57",N,buyer_1253,$547.12,,refund_req_302571,agent_010,Approved,74,purchase_102571,sports,wrong_size
05/12/2026 09:52,$53.46,N,buyer_0981,$29.84,Y,refund_req_300534,agent_024,Approved,40,purchase_100534,CLOTHING,wrong_size
04/14/2026 19:29,"$1,035.85",N,buyer_1734,$262.40,N,refund_req_302275,agent_003,Approved,61,purchase_102275,ELECTRONICS,missing_accessory
04/14/2026 22:56,$770.77,N,buyer_0163,$462.31,Y,refund_req_302469,agent_019,Approved,60,purchase_102469,ELECTRONICS,not_working
06/15/2026 18:44,"$1,157.35",N,buyer_1103,$406.42,N,refund_req_301113,agent_010,Rejected,73,purchase_101113,LUXURY,changed_mind
06/16/2026 12:19,"$1,391.28",N,buyer_0217,$938.89,N,refund_req_302547,agent_029,Approved,78,purchase_102547,APPLIANCES,damaged_item
05/17/2026 06:17,$204.79,N,buyer_1832,$86.87,N,refund_req_302652,agent_009,Rejected,41,purchase_102652,CLOTHING, changed_mind 
06/04/2026 14:46,$235.12,N,buyer_0780,$196.06,Y,refund_req_302193,agent_009,Approved,56,purchase_102193,CLOTHING,item_not_as_described
05/18/2026 00:55,$136.56,Y,buyer_8002,$132.34,N,refund_req_304577,agent_802,Approved,10,purchase_104577,BEAUTY,allergic_reaction
05/24/2026 00:54,"$1,219.39",Y,buyer_1896,"$1,121.96",N,refund_req_303979,agent_020,Approved,27,purchase_103979,ELECTRONICS,missing_accessory
05/04/2026 00:15,$223.02,N,buyer_0647,$126.09,Y,refund_req_300381,agent_024,Approved,48,purchase_100381,FASHION,item_not_as_described
04/20/2026 19:16,"$1,312.87",N,buyer_1793,$890.43,N,refund_req_303203,agent_021,approved,,purchase_103203,APPLIANCES,damaged_item
04/02/2026 02:16,$244.40,N,buyer_0258,$96.51,Y,refund_req_302153,agent_011,Approved,49,purchase_102153,HOME,item_not_as_described
05/26/2026 11:47,"$1,020.97",N,buyer_0857,$560.80,Y,refund_req_304460,agent_703,  Approved  ,20,purchase_104460,BEAUTY, damaged_item 
06/04/2026 22:10,$102.88,N,buyer_1126,$85.24,N,refund_req_302780,agent_028,Rejected,51,purchase_102780,HOME,damaged_item
05/27/2026 17:31,$89.77,N,buyer_0928,$49.05,N,refund_req_301329,agent_029,Approved,76,purchase_101329,BOOKS,damaged_item
06/21/2026 01:38,$128.96,N,buyer_1754,$106.19,N,refund_req_300380,agent_014,Approved,49,purchase_100380,  FASHION  ,wrong_size
04/09/2026 17:21,"$1,801.07",N,buyer_0595,"$1,410.66",N,refund_req_303047,agent_028,Approved,27,purchase_103047,LUXURY,  damaged_item  
04/23/2026 03:41,"$1,049.11",N,buyer_1422,$562.74,Y,refund_req_301882,agent_029,Approved,53,purchase_101882,SPORTS,wrong_size
04/20/2026 00:42,"$1,010.19",N,buyer_0906,$785.62,N,refund_req_304543,agent_702,Approved,12,purchase_104543,SPORTS,wrong_size
05/01/2026 23:11,$55.26,N,buyer_1179,$19.78,N,refund_req_300937,agent_027,Rejected,45,purchase_100937,BEAUTY,damaged_item
05/17/2026 10:32,"$1,277.23",N,buyer_0615,"$1,045.94",N,refund_req_303175,agent_020,approved,,purchase_103175,LUXURY,changed_mind
04/23/2026 00:33,"$1,511.00",N,buyer_0010,"$1,060.54",N,refund_req_303128,agent_014,Approved,13,purchase_103128,APPLIANCES,missing_part
06/05/2026 16:47,$79.30,N,buyer_1473,$24.46,N,refund_req_302208,agent_014,Approved,42,purchase_102208,BOOKS,wrong_item_received
05/21/2026 21:00,"$1,795.75",N,buyer_8001,"$1,116.99",Y,refund_req_304615,agent_801,Approved,26,purchase_104615,ELECTRONICS,damaged_item
05/13/2026 09:51,"$1,947.83",Y,buyer_1406,"$1,762.53",N,refund_req_303865,agent_027,APPROVED,,purchase_103865,ELECTRONICS,item_not_as_described
04/18/2026 23:35,"$1,174.30",Y,buyer_9902,"$1,203.25",N,refund_req_304834,agent_901,Approved,4,purchase_104834,ELECTRONICS,item_not_as_described
06/18/2026 11:02,"$1,525.47",N,buyer_0965,$868.54,N,refund_req_302712,agent_014,Rejected,63,purchase_102712,LUXURY,item_not_as_described
04/28/2026 10:44,$503.29,N,buyer_0815,$120.47,N,refund_req_301835,agent_022,Approved,46,purchase_101835,HOME,missing_part
05/22/2026 08:41,$203.28,N,buyer_1913,$89.66,Y,refund_req_301315,agent_021,Approved,83,purchase_101315,FASHION,item_not_as_described
06/02/2026 03:25,"$2,461.81",N,buyer_0864,$673.27,Y,refund_req_300307,agent_026,Rejected,74,purchase_100307,LUXURY,item_not_as_described
05/27/2026 22:45,$54.84,N,buyer_0578,$37.06,Y,refund_req_300949,agent_007, Approved ,52,purchase_100949,BOOKS,damaged_item
05/24/2026 18:16,$541.14,N,buyer_1981,$431.14,Y,refund_req_300861,agent_027,Approved,91,purchase_100861,HOME,damaged_item
05/18/2026 05:05,$51.36,N,buyer_0260,$21.94,N,refund_req_302868,agent_005,Rejected,92,purchase_102868,BOOKS,damaged_item
05/18/2026 20:18,"$1,248.39",Y,buyer_1977,$969.94,Y,refund_req_303949,agent_008,Approved,20,purchase_103949,ELECTRONICS,not_working
06/01/2026 17:53,"$1,027.52",N,buyer_1303,$702.81,Y,refund_req_300897,agent_005,Approved,100,purchase_100897,APPLIANCES,missing_part
05/12/2026 00:31,"$1,050.25",N,buyer_9008,$980.49,Y,refund_req_304297,agent_029,APPROVED,20,purchase_104297,ELECTRONICS,  missing_accessory  
04/18/2026 22:38,$476.27,N,buyer_0175,$223.73,Y,refund_req_300626,agent_006,Approved,,purchase_100626,FASHION,item_not_as_described
04/10/2026 13:30,$126.33,N,buyer_1935,$86.17,Y,refund_req_302948,agent_012,Rejected,44,purchase_102948,BEAUTY,allergic_reaction
06/16/2026 02:00,$70.99,N,buyer_1991,$45.14,Y,refund_req_300868,agent_003,Approved,46,purchase_100868,CLOTHING,changed_mind
05/11/2026 16:28,"$1,600.75",N,buyer_9008,"$1,094.29",N,refund_req_304273,agent_024,Approved,12,purchase_104273,LUXURY,item_not_as_described
05/15/2026 05:13,"$1,055.84",N,buyer_0479,$743.72,Y,refund_req_302254,agent_011,Approved,70,purchase_102254,  SPORTS  ,damaged_item
06/10/2026 20:11,"$1,088.30",N,buyer_1204,"$1,063.19",Y,refund_req_304400,agent_703,Approved,24,purchase_104400,SPORTS,wrong_size
05/09/2026 01:27,"$1,603.74",N,buyer_1009,$770.84,,refund_req_304522,agent_702,Approved,12,purchase_104522,APPLIANCES,damaged_item
06/05/2026 11:48,$50.36,N,buyer_1918,$39.64,N,refund_req_302217,agent_022,Rejected,55,purchase_102217,CLOTHING,changed_mind
04/05/2026 08:01,"$2,869.40",N,buyer_0423,"$1,174.99",N,refund_req_302756,agent_005,Approved,89,purchase_102756,LUXURY,changed_mind
04/25/2026 18:02,$877.97,N,buyer_0309,$366.05,Y,refund_req_300872,agent_007, Approved ,72,purchase_100872,APPLIANCES,  not_working  
04/24/2026 10:56,$364.85,N,buyer_0561,$183.54,Y,refund_req_300990,agent_010,Rejected,44,purchase_100990,ELECTRONICS,item_not_as_described
05/19/2026 17:43,"$1,747.24",Y,buyer_0889,"$1,732.32",Y,refund_req_303967,agent_028,APPROVED,7,purchase_103967,Electronics,not_working
04/08/2026 19:22,$448.66,N,buyer_1411,$295.77,N,refund_req_300744,agent_017,Approved,74,purchase_100744,SPORTS,damaged_item
06/11/2026 00:41,"$1,662.32",N,buyer_0048,"$1,662.32",N,refund_req_303430,agent_009,Approved,56,purchase_103430,APPLIANCES,damaged_item
06/17/2026 16:51,"$2,490.76",N,buyer_1373,"$1,050.77",N,refund_req_300610,agent_025,Rejected,71,purchase_100610,LUXURY,  item_not_as_described  
04/26/2026 17:07,$981.42,N,buyer_0418,$430.06,Y,refund_req_302305,agent_004,Approved,83,purchase_102305,SPORTS,wrong_size
04/08/2026 06:00,$146.44,N,buyer_0109,$94.51,N,refund_req_300510,agent_009,Rejected,27,purchase_100510,  BEAUTY  ,allergic_reaction
05/07/2026 01:44,$549.60,N,buyer_1219,$436.50,Y,refund_req_300275,agent_027,  Approved  ,92,purchase_100275,HOME,missing_part
05/11/2026 11:34,$431.88,N,buyer_1762,$309.71,Y,refund_req_301109,agent_011,  Approved  ,71,purchase_101109,HOME,
04/29/2026 05:34,"$1,147.92",N,buyer_1511,$724.21,N,refund_req_302244,agent_017,Rejected,89,purchase_102244,BOOKS,wrong_item_received
06/14/2026 10:51,"$2,136.20",N,buyer_8002,"$2,037.09",N,refund_req_304664,agent_802,Approved,21,purchase_104664,ELECTRONICS,damaged_item
06/11/2026 03:56,$888.29,N,buyer_1720,$358.34,N,refund_req_300182,agent_025, Approved ,40,purchase_100182,LUXURY,damaged_item
05/25/2026 20:16,"$2,245.31",Y,buyer_0835,"$2,014.19",N,refund_req_304014,agent_022,Approved,7,purchase_104014,LUXURY,damaged_item
06/17/2026 11:28,$87.42,N,buyer_0152,$28.09,Y,refund_req_302927,agent_018,Rejected,60,purchase_102927,SPORTS,item_not_as_described
04/17/2026 02:57,"$1,591.85",Y,buyer_1050,"$1,464.46",N,refund_req_303930,agent_102,Approved,15,purchase_103930,  luxury  , damaged_item 
06/18/2026 09:26,$919.27,N,buyer_9002,$465.54,N,refund_req_304267,agent_027,Approved,45,purchase_104267,BEAUTY,allergic_reaction
05/14/2026 05:48,"$1,294.78",N,buyer_1720,"$1,222.90",N,refund_req_304550,agent_703,approved,9,purchase_104550,SPORTS,damaged_item
05/08/2026 23:56,$177.53,N,buyer_1239,$139.35,N,refund_req_300492,agent_028,Approved,56,purchase_100492,CLOTHING,wrong_size
06/10/2026 11:39,"$1,232.97",N,buyer_1089,$536.42,N,refund_req_301512,agent_027,Approved,88,purchase_101512,ELECTRONICS,damaged_item
05/31/2026 12:33,$191.90,N,buyer_1304,$160.82,Y,refund_req_302525,agent_006,rejected,38,purchase_102525,CLOTHING,changed_mind
06/07/2026 15:47,$283.67,N,buyer_0460,$191.11,Y,refund_req_301040,agent_007,Approved,45,purchase_101040,SPORTS,damaged_item
05/16/2026 04:37,$45.17,N,buyer_1763,$9.92,Y,refund_req_300467,agent_026,Approved,55,purchase_100467,BOOKS,damaged_item
06/02/2026 18:00,$499.82,N,buyer_0862,$196.86,N,refund_req_302657,agent_018,Rejected,74,purchase_102657,ELECTRONICS, item_not_as_described 
04/10/2026 19:37,"$1,781.33",N,buyer_1515,"$1,194.75",N,refund_req_300192,agent_025,approved,38,purchase_100192,APPLIANCES,not_working
06/10/2026 22:49,$60.34,N,buyer_0723,$46.15,Y,refund_req_302203,agent_022,APPROVED,54,purchase_102203,BEAUTY,damaged_item
04/02/2026 10:17,"$1,746.61",N,buyer_0432,"$1,109.67",Y,refund_req_301467,agent_006,Approved,66,purchase_101467,APPLIANCES,  not_working  
05/17/2026 19:51,$954.17,Y,buyer_1109,$906.72,N,refund_req_303907,agent_019, Approved ,15,purchase_103907, ELECTRONICS ,damaged_item
05/30/2026 16:32,$35.31,N,buyer_0920,$19.17,Y,refund_req_303599,agent_101,Approved,3,purchase_103599,CLOTHING,wrong_size
04/27/2026 18:30,$51.78,N,buyer_1953,$36.06,Y,refund_req_301691,agent_023,Approved,95,purchase_101691,BOOKS,wrong_item_received
06/20/2026 19:38,$10.31,N,buyer_0583,$2.36,Y,refund_req_300565,agent_025,Rejected,72,purchase_100565,BOOKS, changed_mind 
06/05/2026 15:39,$31.81,N,buyer_0133,$12.56,Y,refund_req_300134,agent_023,Approved,,purchase_100134,BOOKS,changed_mind
06/03/2026 23:23,"$1,810.14",N,buyer_0744,"$1,221.91",Y,refund_req_302898,agent_007,Approved,63,purchase_102898,LUXURY,damaged_item
04/26/2026 03:25,$91.43,N,buyer_0327,$83.24,N,refund_req_304493,agent_703,Approved,17,purchase_104493,HOME,damaged_item
06/01/2026 09:15,$407.26,Y,buyer_0669,$157.77,Y,refund_req_302046,agent_022,  Approved  ,71,purchase_102046,ELECTRONICS,
06/15/2026 18:21,$198.28,N,buyer_0794,$152.33,Y,refund_req_301192,agent_002,Approved,68,purchase_101192,CLOTHING,item_not_as_described
06/10/2026 16:53,$223.90,N,buyer_0155,$136.70,N,refund_req_300345,agent_024,Rejected,37,purchase_100345,CLOTHING,item_not_as_described
04/30/2026 16:11,$204.29,N,buyer_9008,$135.22,Y,refund_req_304153,agent_102,Approved,57,purchase_104153,FASHION,item_not_as_described
04/11/2026 06:43,$598.51,N,buyer_1581,$426.91,Y,refund_req_303627,agent_101,Approved,2,purchase_103627,LUXURY,  changed_mind  
05/09/2026 15:16,"$1,193.46",N,buyer_8002,"$1,156.21",N,refund_req_304601,agent_802,Approved,28,purchase_104601,SPORTS,item_not_as_described
04/05/2026 07:25,$533.04,N,buyer_1614,$229.01,N,refund_req_301244,agent_006,Approved,68,purchase_101244,APPLIANCES,not_working
04/10/2026 00:18,$170.49,N,buyer_0795,$129.26,,refund_req_301224,agent_006,Approved,86,purchase_101224,CLOTHING,item_not_as_described
05/31/2026 22:55,"$1,110.41",Y,buyer_9906,"$1,000.24",N,refund_req_304867,agent_902,Approved,9,purchase_104867,LUXURY,changed_mind
04/16/2026 16:13,"$1,191.60",Y,buyer_9904,"$1,133.64",N,refund_req_304929,agent_902,Approved,2,purchase_104929,ELECTRONICS,not_working
06/18/2026 13:00,$112.05,N,buyer_1406,$68.67,,refund_req_302572,agent_025,  Rejected  ,48,purchase_102572,BEAUTY,allergic_reaction
04/05/2026 13:08,"$1,347.85",N,buyer_1185,$845.78,,refund_req_302072,agent_010,Rejected,49,purchase_102072,ELECTRONICS,missing_accessory
05/02/2026 22:01,$74.50,N,buyer_1399,$43.76,,refund_req_301491,agent_014,Rejected,61,purchase_101491,CLOTHING,changed_mind
06/04/2026 09:17,$462.92,N,buyer_501,$420.02,Y,refund_req_3017,agent_102,Approved,6,purchase_1017,HOME,
06/16/2026 04:51,"$1,160.49",Y,buyer_8002,$826.07,Y,refund_req_304655,agent_802, Approved ,25,purchase_104655,SPORTS,wrong_size
05/22/2026 06:19,"$1,392.64",Y,buyer_1575,"$1,390.11",Y,refund_req_303866,agent_018,Approved,15,purchase_103866,LUXURY,item_not_as_described
05/12/2026 14:28,"$2,910.23",N,buyer_1034,"$2,057.14",N,refund_req_303161,agent_023,Approved,16,purchase_103161,LUXURY,
05/25/2026 00:03,"$1,068.02",N,buyer_0308,"$1,068.02",Y,refund_req_303252,agent_001,Approved,32,purchase_103252,FASHION,wrong_size
04/08/2026 22:29,"$1,690.49",N,buyer_1579,"$1,411.15",N,refund_req_302654,agent_011,Rejected,50,purchase_102654,ELECTRONICS,item_not_as_described
06/15/2026 06:21,"$1,711.32",N,buyer_9001,"$1,550.94",Y,refund_req_304250,agent_009,Approved,,purchase_104250,APPLIANCES,damaged_item
05/11/2026 01:27,"$2,485.22",Y,buyer_9901,"$2,502.52",N,refund_req_304906,agent_901,Approved,4,purchase_104906,LUXURY,changed_mind
04/06/2026 15:01,$168.92,N,buyer_0567,$51.86,Y,refund_req_302773,agent_029,Approved,71,purchase_102773,BEAUTY,allergic_reaction
04/15/2026 15:22,"$1,989.80",Y,buyer_0481,"$1,464.87",N,refund_req_304433,agent_703,Approved,8,purchase_104433,LUXURY,item_not_as_described
05/11/2026 19:59,$47.79,N,buyer_0167,$20.06,Y,refund_req_302730,agent_014,Rejected,66,purchase_102730,CLOTHING,item_not_as_described
05/21/2026 18:12,$448.95,N,buyer_1468,$326.28,Y,refund_req_300745,agent_027,Approved,84,purchase_100745,HOME,damaged_item
05/02/2026 23:09,$131.71,N,buyer_1334,$93.28,,refund_req_302116,agent_013,Approved,67,purchase_102116,CLOTHING,changed_mind
04/02/2026 03:47,$146.95,N,buyer_8002,$116.63,N,refund_req_304736,agent_802,Approved,11,purchase_104736,sports,
05/21/2026 16:12,$35.31,Y,buyer_0773,$24.19,N,refund_req_302030,agent_014,Rejected,61,purchase_102030,BEAUTY,allergic_reaction
06/02/2026 11:30,$31.01,N,buyer_0740,$16.97,N,refund_req_300050,agent_008,Approved,32,purchase_100050,SPORTS,item_not_as_described
05/10/2026 08:34,"$1,980.81",N,buyer_1724,"$1,980.81",N,refund_req_303295,agent_025,Approved,22,purchase_103295,ELECTRONICS,missing_accessory
04/07/2026 14:25,$414.10,N,buyer_0488,$171.92,Y,refund_req_302560,agent_015,  Approved  ,115,purchase_102560,HOME,damaged_item
